Signature ID	Percent Overlap (Experiment01)	Percent Overlap (Experiment02)	adj p-val (Experiment01)	adj p-val (Experiment02)	Overlap (Experiment01)	Overlap (Experiment02)	Score (Experiment01)	Score (Experiment02)
WP_ADIPOGENESIS	13.7	13.7	0.384920634920635	0.937938046205763	CREB1|STAT5A|NCOR1|SP1|LMNA|NCOR2|RBL2|MEF2A|TRIB3|GTF3A|RB1|FAS|LPIN3|NRIP1|RBL1|ZMPSTE24|IRS1|LPIN1	LMNA|RBL2|LPIN3|NCOR1|SP1|STAT5A|NCOR2|LPIN1|MEF2A|CREB1|FAS|ZMPSTE24|TRIB3|NRIP1|IRS1|RBL1|RB1|GTF3A	-2.301	0.2157
WP_AGE_RAGE_PATHWAY	15.2	15.2	0.996571859897051	0.337653457653458	PRKCD|STAT5A|SP1|IKBKB|ATF2|RAF1|AKT1|JUN|EZR|IRS1	PRKCD|SP1|RAF1|STAT5A|ATF2|AKT1|IKBKB|JUN|IRS1|EZR	0.1481	1.9493
WP_ALZHEIMER_39_S_DISEASE	15.7	15.7	0.944939681861856	0.876139278502429	RB1CC1|ATG2B|RTN3|LRP1|SLC25A5|MAP3K5|PSEN1|APC|PLCB3|CASP7|ATP2A3|CSNK2A1|ARAF|MAPT|PPP3CA|MTOR|IKBKB|AXIN1|PPIF|TUBB|PSMD4|SLC25A6|PSMC3|LRP6|RAF1|AKT1|ATF4|PSMA2|FAS|CDK5|PSMA4|ATP2A2|PLCB4|PSMD1|MAP2K2|GAPDH|BRAF|NRBF2|PSMD2|IRS1|ULK1	RB1CC1|SLC25A5|ATG2B|RAF1|TUBB|PSEN1|MAPT|CSNK2A1|ARAF|PSMD1|SLC25A6|GAPDH|MTOR|PLCB4|CASP7|PPIF|FAS|LRP1|ATF4|ATP2A2|AXIN1|AKT1|IKBKB|PSMA2|PPP3CA|PSMC3|PLCB3|APC|PSMD4|ATP2A3|LRP6|NRBF2|MAP3K5|IRS1|MAP2K2|BRAF|RTN3|PSMA4|ULK1|CDK5|PSMD2	0.5127	-0.5881
WP_ALZHEIMER_39_S_DISEASE_AND_MIRNA_EFFECTS	15.4	15.4	0.919259131236318	0.865161115949428	RB1CC1|ATG2B|RTN3|LRP1|SLC25A5|MAP3K5|PSEN1|APC|PLCB3|CASP7|ATP2A3|CSNK2A1|ARAF|MAPT|PPP3CA|MTOR|IKBKB|AXIN1|PPIF|TUBB|PSMD4|SLC25A6|PSMC3|LRP6|RAF1|AKT1|ATF4|PSMA2|FAS|CDK5|PSMA4|ATP2A2|PLCB4|PSMD1|MAP2K2|GAPDH|BRAF|NRBF2|PSMD2|IRS1|ULK1	RB1CC1|SLC25A5|ATG2B|RAF1|TUBB|PSEN1|MAPT|CSNK2A1|ARAF|PSMD1|SLC25A6|GAPDH|MTOR|PLCB4|CASP7|PPIF|FAS|LRP1|ATF4|ATP2A2|AXIN1|AKT1|IKBKB|PSMA2|PPP3CA|PSMC3|PLCB3|APC|PSMD4|ATP2A3|LRP6|NRBF2|MAP3K5|IRS1|MAP2K2|BRAF|RTN3|PSMA4|ULK1|CDK5|PSMD2	0.5697	-0.6087
WP_AMP_ACTIVATED_PROTEIN_KINASE_SIGNALING	22.4	22.4	0.750260300461104	0.519090254193681	PRKAB1|CAMKK1|CAMKK2|TSC1|PRKAG2|MTOR|EEF2K|TSC2|AKT1|FASN|PFKFB3|EIF4EBP1|EEF2|RPTOR|PPARGC1B	CAMKK1|EEF2K|PRKAG2|TSC2|MTOR|AKT1|EEF2|FASN|PFKFB3|TSC1|PPARGC1B|RPTOR|PRKAB1|CAMKK2|EIF4EBP1	-1.293	-1.5577
WP_ANDROGEN_RECEPTOR_NETWORK_IN_PROSTATE_CANCER	26.6	26.6	0.803834260977118	0.544833518874608	GAB1|BLM|PXN|SP1|RICTOR|DOCK1|BRCA1|TSC1|MTOR|PAK1|SOS1|TSC2|MSH6|SMARCC2|PRKDC|SMARCA4|RAP1A|RAF1|CDK2|AKT1|CRK|RB1|CDC25B|CHEK2|JUN|EIF4EBP1|SMARCD2|MAP2K2|RPTOR	SMARCC2|CHEK2|RICTOR|SP1|SMARCA4|RAF1|PRKDC|DOCK1|GAB1|TSC2|PXN|MTOR|CRK|AKT1|SOS1|RAP1A|JUN|TSC1|MSH6|PAK1|RPTOR|SMARCD2|MAP2K2|CDC25B|BRCA1|CDK2|BLM|EIF4EBP1|RB1	-1.1277	-1.519
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	21.8	21.8	0.6615515771526	0.63073961057832	KAT7|CREB1|NR2C2|NCOR1|SP1|BAG1|BRCA1|NCOR2|SIN3A|HDAC1|KAT5|ZNF318|PATZ1|FKBP4|KAT2B|AKT1|RB1|LIMK2|JUN	FKBP4|KAT7|SIN3A|KAT5|NCOR1|SP1|NCOR2|KAT2B|BAG1|HDAC1|CREB1|ZNF318|PATZ1|AKT1|JUN|NR2C2|LIMK2|BRCA1|RB1	1.6534	1.1502
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY	23.5	23.5	0.750260300461104	0.449124788255223	FOXO3|PRKAB1|MAPKAP1|MAP3K5|RPS6KA4|MLXIPL|RICTOR|TSC1|PDPK1|PRKAG2|MTOR|MAP3K7|MINK1|SOS1|MAP3K3|TSC2|MAP4K4|RAF1|CBL|THRA|MAP3K11|AKT1|CRK|FASN|EIF4EBP1|MAP2K2|SREBF2|MAP3K4|RPTOR|IRS1|RPS6KA1	FOXO3|RICTOR|MAP4K4|MAPKAP1|PRKAG2|MAP3K4|RAF1|MINK1|THRA|TSC2|MTOR|CRK|PDPK1|MAP3K11|AKT1|SOS1|FASN|MAP3K3|CBL|MLXIPL|TSC1|MAP3K7|RPS6KA4|MAP3K5|IRS1|RPTOR|MAP2K2|PRKAB1|SREBF2|RPS6KA1|EIF4EBP1	-1.3532	-1.745
WP_APOPTOSIS	11.4	11.4	0.957147218660316	0.732590885816692	IGF1R|CASP7|DIABLO|SCAF11|IKBKB|AKT1|FAS|JUN|CASP4|TNFRSF21	DIABLO|CASP7|FAS|AKT1|IKBKB|SCAF11|JUN|IGF1R|TNFRSF21|CASP4	-0.41	-0.9478
WP_APOPTOSIS_MODULATION_AND_SIGNALING	10.9	10.9	0.6615515771526	0.63073961057832	AIFM1|MAP3K5|TNFRSF10C|CASP7|MADD|DIABLO|IKBKB|FAS|JUN|CASP4	DIABLO|AIFM1|CASP7|FAS|IKBKB|MADD|TNFRSF10C|JUN|MAP3K5|CASP4	1.582	-1.1111
WP_APOPTOSIS_RELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER	24.5	24.5	0.266117969821674	0.567012719790498	CASP7|SQSTM1|HDAC1|HSPD1|AXIN1|ABL1|YBX3|AKT1|PAK2|RIPK2|HSPB1|SERBP1|TNFRSF21	ABL1|HSPD1|HDAC1|SQSTM1|CASP7|RIPK2|AXIN1|AKT1|YBX3|PAK2|HSPB1|SERBP1|TNFRSF21	-3.085	-1.3907
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	13.5	13.5	0.6615515771526	0.904675387596899	PKP2|ACTG1|LMNA|ITGA3|DSP|ITGB1|EMD|ATP2A2|JUP|ACTN4	ACTN4|LMNA|PKP2|ITGA3|JUP|ATP2A2|ACTG1|EMD|ITGB1|DSP	-1.4809	0.3986
WP_ATM_SIGNALING_IN_DEVELOPMENT_AND_DISEASE	44.4	44.4	0.19917864476386	0.549216027874564	HMGN1|MDC1|TP53BP1|TRIM28|RNF168|MAP3K5|DCLRE1C|PPM1D|KAT5|RIF1|MTOR|CEP63|NBN|ATF2|TSC2|G6PD|PRKDC|CDK5|CHEK2|HSPB1	MDC1|CHEK2|KAT5|PRKDC|TP53BP1|TRIM28|G6PD|TSC2|DCLRE1C|MTOR|ATF2|NBN|CEP63|RIF1|MAP3K5|PPM1D|HSPB1|RNF168|HMGN1|CDK5	3.9569	1.4596
WP_ATM_SIGNALING_PATHWAY	30.0	30.0	0.266117969821674	0.225319396051103	MDC1|TP53BP1|CREB1|FANCD2|BRCA1|NBN|ATF2|ABL1|CDK2|CHEK2|JUN|MDM4	MDC1|CHEK2|TP53BP1|ABL1|CREB1|ATF2|NBN|MDM4|JUN|BRCA1|CDK2|FANCD2	3.1288	2.568
WP_A_NETWORK_MAP_OF_MACROPHAGE_STIMULATING_PROTEIN_MSP_SIGNALING	25.6	25.6	1.0	0.904675387596899	IGF1R|PARP1|GAB1|PDCD4|FN1|RPS6KA4|PDPK1|MTOR|ABL1|PCNA|RAF1|MST1R|AKT1|LDHA|ITGB1|JUN|RPS6|MAP2K2|PLCG1|HSPB1|RPS6KA1	MST1R|RAF1|FN1|PDCD4|ABL1|GAB1|PARP1|RPS6|MTOR|LDHA|PDPK1|AKT1|JUN|IGF1R|ITGB1|RPS6KA4|PLCG1|HSPB1|MAP2K2|PCNA|RPS6KA1	0.0436	0.4274
WP_BDNF_TRKB_SIGNALING	42.4	42.4	0.340127109357879	0.215522900570621	GAB1|CREB1|TSC1|MTOR|SOS1|EEF2K|TSC2|AKT1|EIF4EBP1|BRAF|PLCG1|MKNK1|GAB2|RPS6KA1	EEF2K|GAB1|CREB1|TSC2|MTOR|AKT1|SOS1|MKNK1|TSC1|PLCG1|BRAF|GAB2|RPS6KA1|EIF4EBP1	-2.5788	-2.4974
WP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY	25.5	25.5	0.478303747534517	0.910441022716472	FOXO3|PRKCD|CREB1|STAT5A|APC|KIDINS220|SORT1|SQSTM1|CSNK2A1|MAPT|PDPK1|DLG1|MTOR|IKBKB|CRTC1|MEF2A|TSC2|NSF|RAP1A|RAF1|AKT1|CDK5|YBX1|VAV2|JUN|RPS6|EIF4EBP1|NCF2|MAP2K2|EEF2|EIF2S2|CYFIP1|PLCG1|IRS1|RPS6KA1	NSF|YBX1|FOXO3|PRKCD|RAF1|STAT5A|MAPT|CSNK2A1|MEF2A|SORT1|CREB1|TSC2|SQSTM1|RPS6|MTOR|PDPK1|AKT1|IKBKB|EEF2|APC|RAP1A|EIF2S2|DLG1|KIDINS220|JUN|CYFIP1|CRTC1|IRS1|PLCG1|MAP2K2|VAV2|RPS6KA1|CDK5|NCF2|EIF4EBP1	-2.1176	-0.3519
WP_BREAST_CANCER_PATHWAY	13.0	13.0	0.750260300461104	0.336100941422594	IGF1R|PARP1|SP1|ERBB2|APC|BRCA1|CSNK2A1|ARAF|MTOR|AXIN1|NBN|FLT4|SOS1|LRP6|RAF1|AKT1|RB1|JUN|MAP2K2|BRAF	ERBB2|SP1|RAF1|CSNK2A1|ARAF|PARP1|MTOR|NBN|AXIN1|AKT1|SOS1|APC|FLT4|JUN|IGF1R|LRP6|MAP2K2|BRAF|BRCA1|RB1	1.2864	-2.0608
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	25.0	25.0	0.384920634920635	0.811612576064909	PRKCD|GAB1|CREB1|BCL6|PDPK1|MAP3K7|IKBKB|SOS1|ATF2|RAF1|CBL|AKT1|CRK|PIP5K1A|VAV2|GTF2I|JUN|MAP2K2|BRAF|PLCG1|GAB2|NFATC2|RPS6KA1	PRKCD|BCL6|RAF1|GAB1|CREB1|ATF2|CRK|PDPK1|AKT1|IKBKB|GTF2I|SOS1|CBL|JUN|NFATC2|MAP3K7|PLCG1|MAP2K2|BRAF|VAV2|GAB2|RPS6KA1|PIP5K1A	-2.21	-0.7281
WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS	6.6	6.6	0.860144578313253	0.966699076324745	PRKCD|PRKAR2B|PLCB3|ATP2A3|ADCY9|PRKCH|STIM2|ATP2B1|GNAS|ATP2A2	PRKCD|PRKAR2B|GNAS|ATP2B1|ATP2A2|PRKCH|PLCB3|ADCY9|ATP2A3|STIM2	0.8127	-0.1127
WP_CAMKK2_PATHWAY	33.3	33.3	0.340127109357879	0.201663201663202	CREB1|CAMKK2|SQSTM1|TSC1|MTOR|RAF1|RPTOR|GIT1|DNM1L|NFATC2|ARHGEF7	RAF1|CREB1|SQSTM1|MTOR|DNM1L|GIT1|TSC1|NFATC2|RPTOR|ARHGEF7|CAMKK2	-2.7025	-2.7119
WP_CARDIAC_HYPERTROPHIC_RESPONSE	18.2	18.2	0.860144578313253	0.904675387596899	PPP3CA|PDPK1|MTOR|MAP3K7|IKBKB|MEF2A|RAF1|AKT1|MAP2K2|NFATC2	RAF1|MEF2A|MTOR|PDPK1|AKT1|IKBKB|PPP3CA|NFATC2|MAP3K7|MAP2K2	-0.9241	0.5281
WP_CELL_CYCLE	20.8	20.8	0.944939681861856	0.0194	MCM3|WEE1|MCM7|PKMYT1|HDAC1|ANAPC1|CDC20|CCNH|RBL2|ORC3|CDC7|PRKDC|ABL1|PCNA|CDK2|RB1|BUB3|MCM2|CDC25B|CHEK2|CCNE2|CDC45|RBL1|CDC6|ORC1	CHEK2|BUB3|RBL2|MCM3|PRKDC|ABL1|HDAC1|MCM2|CDC45|ANAPC1|CCNH|CDC7|PCNA|CDC25B|PKMYT1|CDK2|RBL1|ORC3|CDC20|RB1|MCM7|CCNE2|WEE1|CDC6|ORC1	-0.4439	-4.6434
WP_CHEMOKINE_SIGNALING_PATHWAY	10.9	10.9	0.944939681861856	0.678730456325957	FOXO3|PRKCD|PARD3|PXN|PLCB3|IKBKB|ADCY9|PREX1|PAK1|SOS1|RAP1A|BCAR1|RAF1|AKT1|CRK|VAV2|PLCB4|BRAF	FOXO3|PRKCD|RAF1|PREX1|PXN|PLCB4|CRK|AKT1|IKBKB|SOS1|PLCB3|ADCY9|RAP1A|PAK1|PARD3|BRAF|BCAR1|VAV2	-0.4116	-1.0228
WP_CILIARY_LANDSCAPE	13.5	13.5	0.944939681861856	0.121630094043887	MCM9|NUP133|MCM3|WEE1|EXOC4|MCM7|NUP88|SMC4|MYL6|APC|MFAP1|SNAP29|TNKS1BP1|HDAC1|CEP170|IQCB1|EIF5B|EXOC1|DYNC1LI1|RB1|MCM2|YPEL5|RANBP10|MCM10|VPS4A|ARHGDIA|YAP1|POM121|EHBP1	EIF5B|NUP88|SMC4|MCM3|ARHGDIA|MFAP1|MYL6|HDAC1|CEP170|RANBP10|YPEL5|MCM2|EXOC1|TNKS1BP1|VPS4A|SNAP29|YAP1|APC|IQCB1|EXOC4|MCM9|POM121|DYNC1LI1|NUP133|RB1|EHBP1|MCM7|WEE1|MCM10	0.4162	-2.8881
WP_CILIOPATHIES	7.1	7.1	0.996571859897051	0.0420186268139485	FLCN|OFD1|INVS|C2CD3|HYLS1|SPAG1|CENPF|IQCB1|CSPP1|TOPORS|PIBF1|KIAA0586|NEK1	HYLS1|FLCN|C2CD3|TOPORS|INVS|IQCB1|SPAG1|CSPP1|OFD1|PIBF1|NEK1|CENPF|KIAA0586	-0.0989	-3.47
WP_CIRCADIAN_RHYTHM_GENES	12.9	12.9	0.923230695787087	0.235894941634241	DYRK1A|DBP|CREB1|NCOR1|THRAP3|PER1|SFPQ|SIN3A|HDAC1|CRTC1|KDM5A|PRKDC|SETX|ZFHX3|KMT2A|ATF4|CLOCK|FAS|MTA1|AHCY|TIMELESS|JUN|NRIP1|RAI1|SUV39H2|PML	PML|CLOCK|DYRK1A|SIN3A|NCOR1|RAI1|SFPQ|PRKDC|KMT2A|HDAC1|KDM5A|DBP|THRAP3|CREB1|AHCY|PER1|FAS|ATF4|SETX|JUN|ZFHX3|NRIP1|CRTC1|TIMELESS|SUV39H2|MTA1	0.5839	2.4011
WP_CKAP4_SIGNALING_PATHWAY_MAP	11.7	11.7	0.717276233541694	0.629439890710382	OCLN|PARD3|SP1|BRCA1|TJP1|DSP|AKT1|FAS|CHEK2|ITGB1|JUN|CASP4|MAP2K2	CHEK2|TJP1|SP1|FAS|AKT1|OCLN|JUN|ITGB1|PARD3|MAP2K2|DSP|BRCA1|CASP4	-1.3423	-1.1371
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS	20.0	20.0	0.6615515771526	0.231411530815109	ALDOA|SQSTM1|SETD2|AKT1S1|TSC1|PKM|MTOR|TSC2|PHGDH|PGK1|TPI1|AKT1|LDHA|FASN|GAPDH|PFKP|RPTOR	ALDOA|AKT1S1|SETD2|GAPDH|TSC2|SQSTM1|MTOR|LDHA|PKM|AKT1|TPI1|PHGDH|FASN|PGK1|TSC1|RPTOR|PFKP	-1.5482	-2.374
WP_CLOCK_CONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM	12.5	12.5	0.995870247323736	0.966699076324745	RB1CC1|PER1|SQSTM1|MTOR|VCP|ARHGAP4|HMGB1|AKT1|CLOCK|ULK1	RB1CC1|CLOCK|HMGB1|SQSTM1|MTOR|PER1|AKT1|VCP|ARHGAP4|ULK1	0.2021	0.1411
WP_CORTICOTROPIN_RELEASING_HORMONE_SIGNALING_PATHWAY	15.1	15.1	0.944939681861856	0.565652184389985	PRKCD|PARP1|CREB1|TRIM28|ECE1|MAP3K5|SP1|RAF1|GNAS|AKT1|BRAF|PLCG1|JUP|HSP90AA1	PRKCD|SP1|RAF1|TRIM28|HSP90AA1|CREB1|PARP1|GNAS|ECE1|JUP|AKT1|MAP3K5|PLCG1|BRAF	0.4242	1.4276
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	18.2	18.2	0.6615515771526	0.121630094043887	RPL29|RPL27A|RPL7A|RPS2|RPL5|RPL18|RPL17|RPS17|RPS26|RPL30|RPL15|RPL14|RPS6|RPS10|RPL24|RPS6KA1	RPL27A|RPL15|RPL30|RPL5|RPS6|RPS26|RPL29|RPL17|RPS17|RPL7A|RPS10|RPS2|RPL24|RPS6KA1|RPL18|RPL14	-1.7106	-2.9733
WP_DNA_DAMAGE_RESPONSE	24.6	24.6	1.0	0.245445344129555	TLK2|CREB1|FANCD2|RFC1|BRCA1|NBN|PRKDC|RAD52|ABL1|CDK2|AKT1|RB1|FAS|CDK5|CHEK2|CCNE2|PML	CHEK2|PML|TLK2|PRKDC|ABL1|CREB1|FAS|NBN|AKT1|RAD52|CDK5|BRCA1|CDK2|RB1|RFC1|FANCD2|CCNE2	0.0013	-2.1723
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	12.7	12.7	0.96380753657749	0.231411530815109	FOXO3|BCL6|ERBB2|APC|MAP3K7|AXIN1|RBL2|SOS1|ABL1|HMGB1|AKT1|JUN|MAP3K4|IRS1	FOXO3|BCL6|RBL2|ERBB2|MAP3K4|ABL1|HMGB1|AXIN1|AKT1|SOS1|APC|JUN|MAP3K7|IRS1	0.3201	2.7081
WP_DNA_IR_DAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	37.0	37.0	0.276353276353276	0.404166666666667	PARP1|MDC1|FOXM1|TP53BP1|TRIM28|SP1|BCL6|FANCD2|UIMC1|BRCA1|PPM1D|RMI1|XRCC5|NBN|CLK2|SMARCC2|PRKDC|RAD52|PCNA|RECQL5|CLSPN|CDK2|MCM2|EXO1|CHEK2|CDC45|MCPH1|USP1|PML|HERC2	SMARCC2|MDC1|CHEK2|PML|BCL6|UIMC1|SP1|XRCC5|PRKDC|TP53BP1|TRIM28|RECQL5|PARP1|RMI1|NBN|MCM2|HERC2|CLK2|CDC45|RAD52|USP1|PPM1D|PCNA|CLSPN|MCPH1|BRCA1|CDK2|FOXM1|FANCD2|EXO1	2.799	1.7653
WP_DNA_IR_DOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM	41.8	41.8	0.266117969821674	0.658155521828408	PARP1|MDC1|BLM|TP53BP1|TRIM28|FANCD2|DCLRE1C|BRCA1|KAT5|RIF1|NBN|ATF2|STK3|PRKDC|RAD52|ABL1|PCNA|CDK5|EXO1|CHEK2|MCPH1|YAP1|LATS1	MDC1|CHEK2|KAT5|PRKDC|TP53BP1|ABL1|TRIM28|STK3|PARP1|DCLRE1C|ATF2|NBN|LATS1|YAP1|RAD52|RIF1|PCNA|MCPH1|CDK5|BRCA1|BLM|FANCD2|EXO1	3.4821	1.0866
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	17.5	17.5	0.6615515771526	0.244969450101833	PARP1|XRCC1|FANCD2|DCLRE1C|RFC1|POLM|BRCA1|LIG3|XRCC5|NBN|CCNH|MSH6|PRKDC|RAD52|RAP1A|PCNA|LIG1|REV1|HMGB1|EXO1|USP1	LIG3|XRCC5|PRKDC|HMGB1|LIG1|XRCC1|PARP1|DCLRE1C|NBN|POLM|RAP1A|RAD52|REV1|USP1|CCNH|MSH6|PCNA|BRCA1|RFC1|FANCD2|EXO1	1.6888	-2.2428
WP_DNA_REPLICATION	28.6	28.6	1.0	0.0194	MCM3|MCM7|RFC1|ORC3|CDC7|PCNA|CDK2|MCM2|CDC45|MCM10|CDC6|ORC1	MCM3|MCM2|CDC45|CDC7|PCNA|CDK2|ORC3|MCM7|RFC1|CDC6|MCM10|ORC1	0.0556	-5.5562
WP_DYRK1A_INVOLVEMENT_REGARDING_CELL_PROLIFERATION_IN_BRAIN_DEVELOPMENT	22.6	22.6	0.750260300461104	0.829558772291027	DYRK1A|CREB1|PSEN1|AKT1S1|MAPT|TSC1|LIN52|MTOR|RBL2|TSC2|RBL1|LIN9|RPTOR|LIN54	LIN52|DYRK1A|RBL2|AKT1S1|PSEN1|MAPT|CREB1|TSC2|MTOR|TSC1|RPTOR|LIN9|LIN54|RBL1	1.2476	0.7418
WP_EBOLA_VIRUS_INFECTION_IN_HOST	12.4	12.4	0.860144578313253	0.995287829953898	IGF1R|ACTG1|HLA-A|RFC1|KPNA1|PAK1|ITGA3|PRKRA|FLNB|DAB2IP|AKT1|VAV2|ITGB1|VPS4A|RASA2|ACTN4	ACTN4|FLNB|PRKRA|ITGA3|AKT1|VPS4A|DAB2IP|ACTG1|KPNA1|IGF1R|ITGB1|RASA2|HLA-A|PAK1|VAV2|RFC1	-0.8571	-0.0329
WP_ECTODERM_DIFFERENTIATION	8.5	8.5	0.597424412094065	0.713739016178041	PHF8|NUMA1|BCOR|PRKAG2|MECP2|WDR44|BAZ1A|GAS2L1|SERPINB6|JUP|PPFIBP2|BCAS3	PRKAG2|WDR44|NUMA1|BCOR|JUP|MECP2|SERPINB6|BCAS3|PHF8|PPFIBP2|GAS2L1|BAZ1A	-1.7542	-0.9493
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	21.4	21.4	0.860144578313253	0.937938046205763	FOXO3|IGF1R|GAB1|RRAS|ERBB2|NF1|ARAF|PDPK1|MTOR|SOS1|RAF1|AKT1|FGFR3|RPS6|EIF4EBP1|MAP2K2|BRAF|PLCG1	NF1|FOXO3|ERBB2|RAF1|ARAF|GAB1|RPS6|MTOR|PDPK1|AKT1|SOS1|IGF1R|RRAS|PLCG1|MAP2K2|FGFR3|BRAF|EIF4EBP1	0.8491	0.1884
WP_EGF_EGFR_SIGNALING_PATHWAY	28.3	28.3	0.860144578313253	0.904675387596899	PRKCD|GAB1|CREB1|STAT5A|ABI1|SP1|ATXN2|ERBB2|SYNJ1|RICTOR|IQSEC1|AP2S1|PDPK1|ARHGEF1|STMN1|MTOR|AP2A1|PAK1|RALBP1|USP6NL|SOS1|MAP3K3|MEF2A|REPS2|ASAP1|RAP1A|ABL1|PCNA|BCAR1|RAF1|CBL|AKT1|CRK|VAV2|LIMK2|JUN|EIF4EBP1|MAP2K2|MAP3K4|BRAF|PTPN12|ELK4|PLCG1|GAB2|RPS6KA1	PRKCD|RICTOR|ERBB2|MAP3K4|SP1|AP2S1|RAF1|STAT5A|AP2A1|ABI1|USP6NL|ABL1|MEF2A|GAB1|STMN1|CREB1|RALBP1|ELK4|ATXN2|MTOR|CRK|PDPK1|ASAP1|AKT1|SYNJ1|SOS1|MAP3K3|RAP1A|REPS2|CBL|JUN|ARHGEF1|PAK1|PLCG1|IQSEC1|MAP2K2|BRAF|BCAR1|VAV2|PCNA|LIMK2|PTPN12|GAB2|RPS6KA1|EIF4EBP1	-0.8036	0.4836
WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS	11.2	11.2	0.860144578313253	0.306447453255964	GAB1|APC|ARAF|MTOR|AXIN1|SOS1|LRP6|RAF1|AKT1|FGFR3|JUN|MAP2K2|BRAF	RAF1|ARAF|GAB1|MTOR|AXIN1|AKT1|SOS1|APC|JUN|LRP6|MAP2K2|FGFR3|BRAF	-0.7882	-2.0552
WP_ENDODERM_DIFFERENTIATION	16.1	16.1	0.6615515771526	0.0235294117647059	PLCH1|CEP250|AHDC1|BPTF|APC|EPB41L5|JARID2|CEBPZ|CRTC1|DIP2A|TRERF1|AEBP2|SIAH2|BCORL1|BTAF1|NAA15|WDHD1|ELK4|LEO1|WWC1|EMSY|ZNF462|RTF1	AHDC1|LEO1|EMSY|NAA15|CEBPZ|PLCH1|ELK4|BPTF|EPB41L5|APC|TRERF1|RTF1|CRTC1|CEP250|SIAH2|BTAF1|WWC1|AEBP2|JARID2|WDHD1|DIP2A|ZNF462|BCORL1	-1.5244	-3.0613
WP_ENDOMETRIAL_CANCER	19.0	19.0	1.0	0.863450240341819	FOXO3|ERBB2|APC|ARAF|PDPK1|AXIN1|SOS1|RAF1|AKT1|FGFR3|MAP2K2|BRAF	FOXO3|ERBB2|RAF1|ARAF|PDPK1|AXIN1|AKT1|SOS1|APC|MAP2K2|FGFR3|BRAF	0.0409	-0.6402
WP_ENERGY_METABOLISM	22.9	22.9	0.266117969821674	0.314261647119808	FOXO3|PRKAB1|CREB1|MED1|TFAM|PPP3CA|PRKAG2|HDAC1|ATF2|MEF2A|PPARGC1B	FOXO3|PRKAG2|MEF2A|HDAC1|TFAM|CREB1|ATF2|MED1|PPP3CA|PPARGC1B|PRKAB1	2.9675	2.1139
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	9.9	9.9	0.340127109357879	0.565652184389985	FN1|FOXM1|OCLN|PKP2|NR2C2|CLDN3|CLDN7|PAK1|TJP1|SOS1|LRP6|DSP|RAF1|AKT1|MAP2K2|JUP	TJP1|RAF1|FN1|PKP2|CLDN3|JUP|AKT1|SOS1|OCLN|LRP6|PAK1|MAP2K2|NR2C2|DSP|CLDN7|FOXM1	2.6711	-1.4489
WP_ERBB_SIGNALING_PATHWAY	21.1	21.1	0.891239316239316	0.937938046205763	GAB1|STAT5A|PAK4|ERBB2|ARAF|PDPK1|MTOR|PAK1|SOS1|ABL1|RAF1|CBL|AKT1|CRK|PAK2|JUN|EIF4EBP1|MAP2K2|BRAF	ERBB2|RAF1|STAT5A|ABL1|ARAF|GAB1|MTOR|CRK|PDPK1|AKT1|SOS1|PAK4|CBL|JUN|PAK1|PAK2|MAP2K2|BRAF|EIF4EBP1	0.6819	0.2278
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULIN_LIKE_GROWTH_FACTOR_IGF1_AKT_SIGNALING	27.8	27.8	0.860144578313253	0.994061968420943	IGF1R|PRKAB1|MAPKAP1|RICTOR|AKT1S1|MTOR|AKT1|ITGB1|RPTOR|IRS1	RICTOR|AKT1S1|MAPKAP1|MTOR|AKT1|IGF1R|ITGB1|IRS1|RPTOR|PRKAB1	0.8295	0.0369
WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS	39.5	39.5	0.6615515771526	0.280772353418758	PARP1|ACTG1|LMNA|CASP7|SPTAN1|NFX1|MAP3K7|PAK1|LMNB2|PRKDC|RB1|FAS|PAK2|JUN|RIPK2|FAF1|HSPB1	LMNA|SPTAN1|PRKDC|FAF1|PARP1|CASP7|FAS|RIPK2|ACTG1|JUN|LMNB2|MAP3K7|PAK1|NFX1|PAK2|HSPB1|RB1	-1.6384	-2.185
